feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,label
0.7120838022016394,0.1593267990971423,0.33421856248568516,0.8278564139099369,0.8666103143217652,0.6121419104413448,0.18625771720147932,0.6692565449830914,1.0
0.4731273975848874,0.9344647500539657,0.7331404582528757,0.9845090433561856,0.8449664332743569,0.7246188610714249,0.524138386276457,0.07418022236542199,1.0
0.6031037429532597,0.3370793344012054,0.0037405153209058017,0.9893725507221701,0.9318524511577086,0.36855877266071213,0.873576885737646,0.07792645141771082,1.0
0.24160969764432072,0.8770299294566586,0.6901193204211524,0.9314442943850989,0.9837171878030672,0.3539575008103849,0.7856810008223826,0.8187566787233921,1.0
0.3028055313245577,0.8042589902018706,0.132414098879571,0.8358646455211773,0.7249614666308545,0.3919030055217434,0.5063407311071796,0.2687498952307191,1.0
0.9525830574375717,0.7527347838929259,0.23006413176599494,0.7910244182675145,0.7179236419736439,0.25272833933455463,0.09381763296797685,0.40601427922955224,1.0
0.5072128875836605,0.14019923400661471,0.23476387553800437,0.2215078989519368,0.24772625189264508,0.10491758268862683,0.6110464146619041,0.8352578134290213,1.0
0.35531011925686484,0.5957306762259684,0.636487539935682,0.22013005229627358,0.14012768590117408,0.3105415432578137,0.16167209888654288,0.8392029597767611,1.0
0.08575385710398675,0.6371561507939228,0.8323920937835074,0.5995292048007635,0.542734548372044,0.592542877718151,0.8037069657290293,0.820261573332613,1.0
0.7844380033656755,0.998452077765408,0.07946688590220652,0.408044517386855,0.5942922334996943,0.1293477302723398,0.9715235295991695,0.34502542714543927,1.0
0.6288200564557274,0.4561845693144184,0.42998161966420234,0.16010768633763517,0.014128984073203732,0.06938538740891786,0.42785704395958124,0.9343029795823774,1.0
0.5888536589921632,0.08803228516613504,0.4021110247105647,0.5068399727577404,0.2175735775094817,0.26579220340521525,0.43380265986653976,0.2920826296086949,1.0
0.8960048432773543,0.46066950268123874,0.57360052729961,0.43150987607422187,0.732620157544955,0.12271333559422326,0.49971530495622607,0.7057688631308239,1.0
0.7796688633023381,0.6314907935828907,0.15610315985608914,0.1785674616856886,0.37701765886555083,0.9972567643626394,0.49687081960168944,0.44053704316489495,1.0
0.2086545900608615,0.04254146851403251,0.9832582917462475,0.4498835581769113,0.24844444916503883,0.12099352071405767,0.8927622033957212,0.9178964418623807,1.0
0.8686583806231769,0.6058933445472688,0.7200179974280055,0.43692646154346104,0.9466904219516817,0.26574906734011927,0.11212300238579442,0.9201628549694887,1.0
0.2652976095417279,0.665845344527582,0.8644237287681381,0.6128369727603254,0.722847507286684,0.23940864837125253,0.34941359802501926,0.9161988630334448,1.0
0.16017428981341697,0.13457650160780155,0.5354719462519398,0.7649309804294978,0.3775536898960329,0.8213487436891069,0.7664916999846976,0.2381674447887021,1.0
0.6609214944047314,0.36544290747630215,0.3718796392162951,0.3718909572492627,0.8377338999781883,0.598211080445205,0.8547322585795935,0.6065377653196528,1.0
0.46932339900487563,0.7303301068697289,0.335584405324291,0.5737389328431928,0.864441948714851,0.34209326907595705,0.5527941757434597,0.1480417399538082,1.0
0.13752021824708915,0.8094350443611726,0.45956773857428956,0.726577211872606,0.5469768192373234,0.8078564462449652,0.35251194315512335,0.3120717303844801,1.0
0.4607708101651323,0.6075071463310424,0.6655024347584155,0.45475744959329323,0.9078069985758622,0.05855806352754278,0.7050273761642621,0.10784399775020281,1.0
0.3962391171793469,0.8034397893880698,0.9563781280495472,0.6715236384328725,0.12161780265105238,0.8357751192123677,0.8222315852012152,0.24281740286340525,1.0
0.5434959593903584,0.01982983527751614,0.1456753245655028,0.4552849167906008,0.5179644382794785,0.9441418528808762,0.27985325508176506,0.34633264214667303,1.0
0.028073626150024178,0.2699961614233931,0.7281613653314427,0.7308296696285791,0.4559253623595324,0.7098504124862409,0.30130331438538205,0.12805661032657822,1.0
0.28891318254819476,0.828727441133515,0.11864005725074156,0.43583983856627384,0.4805174428826614,0.18646872106532697,0.23087170997825612,0.377307238169042,1.0
0.30875151877988194,0.9926433113120544,0.9719933199177568,0.7617868204112227,0.42379602450719767,0.7711152751392906,0.1907328884013223,0.42217613688380917,1.0
0.9881184264984938,0.024977560242356867,0.5142482060898059,0.2910791150746901,0.9715451375493986,0.6199813204994056,0.5132437697692321,0.9735294465437453,1.0
0.6744394777354461,0.671171874547537,0.5692027282329695,0.7726907704798809,0.8230899168611987,0.16404006694428752,0.4514511196343778,0.4638118245922296,1.0
0.8273064082988246,0.28569611982938525,0.5779621283055907,0.15441251879416318,0.704684752136757,0.41809827873842254,0.8326904581394569,0.16137100854680597,1.0
0.3688139117928537,0.5982188735380358,0.05260856545327319,0.6830715120334511,0.49193119536706675,0.18535195774419344,0.05343523431043962,0.04758082934081809,1.0
0.26266542098067225,0.8109709229689185,0.8018596816442185,0.17404340559689935,0.9324818893988293,0.5237357410941403,0.25348476617492977,0.036348192472720475,1.0
0.8341138973934356,0.9828336388506866,0.20681971015159328,0.663216157086954,0.6385355177789288,0.06921130363530759,0.32291858433533094,0.37167182912630026,1.0
0.2946024421076523,0.6886414124458677,0.8087265751124363,0.5998073134273038,0.05129634414334905,0.6190361117565013,0.2827401077871583,0.11162822854560939,1.0
0.22925880475860205,0.7884056435452526,0.6835682628990932,0.4530140247683271,0.3168940815614468,0.9053701765571899,0.9081503197838107,0.671736395433499,1.0
0.7893211615142264,0.07387735791508887,0.4728087465067168,0.8495177222045767,0.3305149769841199,0.6478762094111891,0.2889989968733241,0.6257522413627926,1.0
0.7116687618273876,0.44759258765921883,0.16589347037327518,0.07070639178847937,0.5844077728486047,0.38876062267697153,0.15146847737757874,0.7810234101982588,1.0
0.9141405420209304,0.7981791226995283,0.1344993545503682,0.52106920373869,0.8708299206308127,0.5840051050056764,0.14786211645805736,0.4571840524047561,1.0
0.6548000651115133,0.9045634658478138,0.02864362977673618,0.4489987281075235,0.6862382523938304,0.4548748045255333,0.7625066333962927,0.4626710953631852,1.0
0.7226418660956838,0.4515781251828348,0.006022867967072076,0.8066636751962762,0.8885089885030427,0.5085552198337728,0.6213481419704121,0.08234068366047953,1.0
0.01691307677867493,0.13492143718081473,0.4867784465907059,0.10711408991816374,0.009251907538297632,0.5141724994335557,0.4305115909021273,0.3554518784494657,1.0
0.5617207592022485,0.5571094356147706,0.7617939547714404,0.26931874389311605,0.7424665863717939,0.35700239865251715,0.08616231274123076,0.6339726645970484,1.0
0.08471442324167477,0.511879549629259,0.21064520644062834,0.8032923245893382,0.09765028921888652,0.614157245736992,0.7784623413470106,0.6237114448456548,1.0
0.23578781332221177,0.15466604358958636,0.27519014546784093,0.7928934874045764,0.4707054078048206,0.5336986002365117,0.22667371824569726,0.7720756623328575,1.0
0.002973465707786005,0.8294804890485283,0.08039845292833336,0.3201018676217432,0.5693560810045871,0.027207162166083654,0.1849538599952194,0.8725714241509845,1.0
0.6073276236357207,0.06861133790287366,0.4071099356018728,0.8763179498517446,0.48413769823036235,0.7025475490086165,0.4052610016535334,0.16827913941864348,1.0
0.879478736589361,0.563497423961486,0.9783090949109283,0.1795531531455884,0.6914649342801422,0.973387952660134,0.7336760442527592,0.05206064211423467,1.0
0.906537340237751,0.4265409648121241,0.45207462068194093,0.52575627415408,0.29883504290553276,0.2942304877947196,0.45351751968031173,0.37447144785588804,1.0
0.40832874301445055,0.8901450931223683,0.18870453937668819,0.3669411053299606,0.4993022648163792,0.3036098855270434,0.8103369428887847,0.6215538342197626,1.0
0.7748158871976654,0.5834934584148771,0.7183482598451769,0.4149756366489037,0.9994309547683953,0.2516216873439243,0.824664820861316,0.6598499390485902,1.0
0.019102704906060475,0.9115266752526916,0.813554134396789,0.29780042881010993,0.17782485911124002,0.05318324971096122,0.6112905495374752,0.10641464955513436,1.0
0.3274326240911286,0.020544539764408398,0.7854728962865516,0.8559198537644807,0.2559628082862362,0.3872517242423251,0.3471781623002981,0.5877128536897177,1.0
0.2235301895218692,0.5572937536092345,0.721050470952549,0.22248743047330766,0.22674338432657437,0.6816646611456499,0.39220206262718904,0.2516803081552179,1.0
0.8774704111952926,0.4383706724117632,0.5293148355403806,0.19238542483528864,0.7886711343026686,0.8033374543703341,0.21089462905718892,0.8934205001653194,1.0
0.30629698694039886,0.025195953003999905,0.65601499622962,0.855586767719414,0.5050506640485422,0.24416042817433037,0.37820709996859003,0.4351234795980029,1.0
0.1881296117312804,0.7995540664050654,0.17611610023655766,0.34910809980070434,0.5517152056579271,0.709384065692962,0.5130972914953993,0.7193879908132813,1.0
0.4952173860554454,0.9811656385473607,0.34146585825453046,0.015635749841967694,0.6443158828074996,0.1142279701929616,0.5652986327860824,0.0435420054545006,1.0
0.9759572169122196,0.6239019237054461,0.17606845389974635,0.2350335597198695,0.2595021742682565,0.6047005997037819,0.9888302785515147,0.3822314328250852,1.0
0.973393451741027,0.7840250039816102,0.3290516319284892,0.7557541850586493,0.7030270866218836,0.7058136088355086,0.3440841319246952,0.14838402656692729,1.0
0.8903468710687732,0.1305798525909243,0.12136597309849151,0.31456638098628087,0.6136432744161868,0.5365850100448742,0.03741977740292246,0.460308190734803,1.0
0.4989485395337282,0.752042453260256,0.5949136020267104,0.6830151541607342,0.2199625824655439,0.6283713147766045,0.8230892036140052,0.9493208302595872,1.0
0.3337743906081049,0.3095297073219613,0.22029739603874576,0.29129049689239994,0.8385298941745493,0.7235920272317576,0.46554582237122033,0.42350891235622734,1.0
0.8590119732979685,0.4115234991054657,0.24423252845047339,0.8448505540970496,0.006979413021194092,0.17074289789388286,0.5470319465258153,0.8828878827032695,1.0
0.31835673224564587,0.1563017399036949,0.2074716777432598,0.06388872380225818,0.16537439420432942,0.8339780337382641,0.294311806605817,0.18511817617738557,1.0
0.9962313222550321,0.3746762376419316,0.7546484318932656,0.4627925986310869,0.8344172575552934,0.49152205240009283,0.19020102104734027,0.4969270541603503,1.0
0.9737621012515956,0.3347177222724863,0.7055538793994675,0.9414118787999586,0.31245546904952737,0.990447083579292,0.08385081047908427,0.6103932113847255,1.0
0.005204870087726854,0.8288800390501136,0.5687548884044809,0.20638179353813246,0.4529986950728706,0.7586794761404474,0.9030487118211108,0.9416531211408934,1.0
0.08878756891185069,0.9461294552645522,0.3836637910408873,0.06543221620695794,0.035899527733955994,0.11846949809813812,0.8781921027778401,0.9198294337003137,1.0
0.9648727542553235,0.742020247510533,0.9058451527277372,0.05088607222919672,0.7368660721325438,0.09212673605267274,0.6316193399067529,0.13797071556679685,1.0
0.7129885379431026,0.26512082692232475,0.20077574011146815,0.765355364253586,0.08200474890310927,0.6332518082573115,0.2412980086070543,0.6030953568581006,1.0
0.5464472635703114,0.8031893037995064,0.6481807868405368,0.8353019361906868,0.7374919109334517,0.655304187127079,0.49536940131981755,0.5477440554588462,1.0
0.41386411869300865,0.40439278425105407,0.7843165793175728,0.39586298872864845,0.8029548298337602,0.7950316149033426,0.8715697898266984,0.3855951151712643,1.0
0.6826436815524796,0.27082235058227166,0.02711646057951622,0.3397682732392674,0.8830339273874664,0.02757070186136945,0.10458841506400851,0.35351801054962273,1.0
0.371683792802567,0.8760711478003702,0.9045816687796355,0.6460113054560157,0.04522767148065354,0.16481554170231782,0.7979996050348832,0.8816233918442254,1.0
0.7309100271875429,0.4474633420032943,0.19499636936997633,0.48108324983854545,0.5358515726604215,0.7498397269586705,0.6650446113912588,0.7427397184543136,1.0
0.4242997520511057,0.8018989950189803,0.887648614447884,0.48802027692958105,0.7220103578215553,0.14610320336232796,0.716881457810275,0.758275151596329,1.0
0.9606636622457408,0.7694833844837252,0.7885473398484575,0.5154835694484395,0.9432635540036387,0.040747786415502585,0.05463444847644716,0.577608662025876,1.0
0.034681538712773685,0.8667280411150529,0.6639654858690139,0.4245546025547836,0.9642819813799347,0.59921301058205,0.5688194814122162,0.24240589784671662,1.0
0.1098851936039903,0.03821999489541206,0.5639066330199131,0.737737251401498,0.5979927479732821,0.7527752360880188,0.9751932275772444,0.16107608620967484,1.0
0.3812213618673761,0.047488175434030055,0.5314581708811595,0.026260332869996628,0.8687578136833336,0.9294796862578895,0.7092216840064257,0.895659675608634,1.0
0.35928394476284764,0.42730903712675194,0.4684921826692775,0.7418713315245771,0.47822956998278454,0.3385353558552642,0.8253389155473491,0.02163001022877664,1.0
0.21052110298897575,0.25772773186031384,0.08913437140670755,0.8958365561566889,0.28073440884875644,0.6604448782316342,0.6668410668203428,0.34010433902829185,1.0
0.4165346435011025,0.03152501804289842,0.21883094666530167,0.9886102293670945,0.7535915705950881,0.98455657153506,0.8890170084486843,0.7028925747840175,1.0
0.5111726413110079,0.3602814750819737,0.5372128916856155,0.29988309577708105,0.7592391563730859,0.6117258574546127,0.9918098293755377,0.1000080355110643,1.0
0.2440758477757109,0.8519984782509058,0.33596929703667566,0.40093211197505163,0.5328193848680258,0.02009455350297773,0.928971456898975,0.8830851081689047,1.0
0.8749771617633678,0.03313057224176552,0.27156499584740557,0.5253568323413226,0.8485281336182731,0.2167908248311745,0.7707719136158482,0.7096198672984012,1.0
0.4140232869814797,0.05375983034522469,0.8158018026349733,0.9162695229353259,0.17118194875484194,0.2668842219252081,0.28006153277430235,0.42305540909491657,1.0
0.5452134769334734,0.23716870264857337,0.9216915043670685,0.7510068426243222,0.21524880352124742,0.4753187076245199,0.8451990393285963,0.4135830458548422,1.0
0.010157316561822394,0.017082435707157284,0.10350241312555086,0.9802516660218958,0.8908580015581957,0.598461840533839,0.6303080696820239,0.09541317808998961,1.0
0.14399492513003054,0.12040261395838725,0.17812791663157834,0.6702482420374299,0.5821775651431994,0.9857214447150198,0.9120611369675834,0.2959695302868759,1.0
0.45844257145380507,0.401979379598431,0.8804194706305893,0.4429579981260967,0.1067822021307765,0.25833173732602477,0.7759310422751976,0.6993921958895881,1.0
0.22032299478228512,0.0132355942421305,0.048574471885347914,0.9310056370898748,0.5945300287482135,0.05798691845948012,0.3530059228936594,0.04555814080331244,1.0
0.22132671876402532,0.17583718382591296,0.8253690639342509,0.6247715761014195,0.481185948418154,0.5946769482852514,0.3365977034660793,0.774823114596353,1.0
0.4701326841536607,0.6019730790708212,0.765987139274108,0.12705019379611604,0.07612642477202514,0.5891484520579737,0.42006712076794694,0.9572230030133484,1.0
0.08217883852896624,0.9293430057064084,0.8482451116860713,0.3217924612102243,0.24890111594501307,0.34822548685671784,0.34342158303993875,0.3095466060590426,1.0
0.17429875690117713,0.14307310482140156,0.2791354889217683,0.7244413844512179,0.48651237909116485,0.9889304167889852,0.5480527392117814,0.6970680707318534,1.0
0.7076150140635306,0.2881301384406064,0.7898967199263562,0.9516799424735364,0.8430149602092277,0.1979703523327987,0.8820821260466756,0.46342519830094664,1.0
0.3622009499714537,0.9612372596366405,0.7257050142883709,0.28853015606620613,0.3299130789248226,0.039485457899907206,0.4752337201803595,0.8670810321399053,1.0
0.14049862274556213,0.06134650850106105,0.6018075780324288,0.468527122940956,0.5810650581284659,0.9650138646203017,0.978671391227446,0.7675866336139221,1.0
0.6285546363681984,0.30280696144817365,0.7442827107972102,0.3535635775068917,0.9057899268416529,0.3889071820122598,0.5358742568719158,0.3398766221553775,1.0
0.31975315989794395,0.05280108475242595,0.6555113571819722,0.5577686466958118,0.9868643575154669,0.7181337778183695,0.630931462518644,0.6988130475640776,1.0
0.5559742650728369,0.02219588035232234,0.02642208345176089,0.46607510905118466,0.5717149594568007,0.031792024772414496,0.6428221382453677,0.8389330447806331,1.0
0.3136294624535074,0.8524527157028406,0.23425029207305303,0.045988985635253776,0.3309482068390204,0.270661060429059,0.8578512169250491,0.05425460875721866,1.0
0.055428987719999934,0.5153977165104021,0.5176923076267642,0.04887340848498645,0.6747451594352996,0.4218565914610879,0.615132814765937,0.7531229481499274,1.0
0.7557544036285101,0.7566599786499593,0.1272153521200723,0.5795466400456997,0.11923621109268312,0.5109916569963872,0.00011816705409462003,0.37603037992135113,1.0
0.5544240979094015,0.7086989458658269,0.5751062666430471,0.07641118521641244,0.7587875177959373,0.7333413326656225,0.6791375894527364,0.07975790616338763,1.0
0.03790352363201366,0.7998909819186589,0.6191704648934226,0.262076315708872,0.18290268272272725,0.8916804153672595,0.4805241594256001,0.5293176651773749,1.0
0.3082828477584656,0.23310797521106708,0.22432243408124697,0.5688897553859444,0.416392270952065,0.6871677426127102,0.5583985710329961,0.37830571634823795,1.0
0.18163998181791663,0.9134627023572747,0.8904018060271317,0.6715112339400422,0.6577089410914976,0.39179444910750216,0.53178877654056,0.7025334540653725,1.0
0.7568749294448759,0.46916795064242867,0.4064536527398993,0.492289947987651,0.5740427657680149,0.052960869293935064,0.2680384124834443,0.7370270122033897,1.0
0.26344616687297784,0.6418539433392175,0.7195054593570491,0.1260394510760341,0.9005246595775588,0.7171453137725534,0.6891697564251176,0.37911785310716684,1.0
0.7042707163760342,0.259221692162694,0.3647928409606068,0.2650523487968163,0.5162676131791747,0.1283661035014605,0.932810725569371,0.09613674097354985,1.0
0.8508789494285561,0.04568544909109784,0.28120990405112256,0.6485142928258676,0.571560016657455,0.1783853251099089,0.25855424276280703,0.8664092308499456,1.0
0.11797058834926522,0.7756841086044671,0.189396813834666,0.9518419098567156,0.2517774767942933,0.1943571992277826,0.7469149743704008,0.21027680538010118,1.0
0.8418718762409424,0.585056196852524,0.6663944771913776,0.8194642803644948,0.9148550087477957,0.7263690739022275,0.38584964634745633,0.5917549089073527,1.0
0.5847493660411943,0.4246616648507724,0.9520694936833645,0.4150209922894831,0.12295273422233866,0.5179698180931285,0.42987099215440083,0.39029989307812596,1.0
0.1132465144762087,0.9192576067315716,0.10283953874909635,0.0811455845725616,0.10585700290916278,0.6875980702812509,0.33920288459575043,0.7354218505024922,1.0
0.9612642702995197,0.1991997099631665,0.8948016849269445,0.7928371664263728,0.15660633028208448,0.275093010369308,0.28513062676140566,0.9538421645952473,1.0
0.9505424128672862,0.16765333017837392,0.15172635555437297,0.14890512693641456,0.3538543462775854,0.1542785052486677,0.7846471562998323,0.8568573049070177,1.0
0.8119012441376536,0.42324275861933003,0.5187770090240996,0.46250642757815386,0.6180074979206196,0.8506033055578238,0.028722036674517115,0.964922329316893,1.0
0.04141287286580708,0.043638252140491884,0.8584347676767751,0.9647602707115359,0.3337857888807221,0.7268585900463301,0.7618859823712377,0.9555788183790709,1.0
0.7650093620909006,0.7889791149861164,0.28685681477621894,0.45107384805871065,0.7327914299749284,0.26672167867459806,0.48191663278381336,0.7316604196544644,1.0
0.4844312253425719,0.9873523662592285,0.7318851342534936,0.9389921503437101,0.07014266268532243,0.03703178349874259,0.16924425111374397,0.740038622025898,1.0
0.7956053174559965,0.476740010546145,0.2338901817011323,0.967204372584495,0.13989506002902263,0.5035829565667441,0.5911858195248981,0.47447956112089573,1.0
0.8405921273134408,0.14525724345219848,0.07374103348381678,0.7458181725308695,0.020535499815230618,0.7241272758500571,0.463020661732242,0.4077653176024292,1.0
0.2118148889847814,0.8743243404874949,0.6310316144124798,0.582650028645882,0.9613693101639951,0.9105681461338012,0.5099287184964466,0.21965276976630366,1.0
0.7886573985002225,0.628085631153841,0.46798503904355515,0.5299045437167089,0.449951090766493,0.7263418052527255,0.14886764046230927,0.36114939720221095,1.0
0.9774826011481438,0.8724230254590438,0.524776057299919,0.9918876858789648,0.7330359191472487,0.09683827671179324,0.31311126161150393,0.8765134154912936,1.0
0.3555427546246346,0.5042742224279082,0.5259132179211063,0.8301774439566366,0.6032708851961002,0.8360019068812253,0.9161498476022657,0.19605952706884833,1.0
0.18086966612687438,0.2715642989920821,0.646088278050036,0.6858889420951534,0.7746617176025822,0.34232983222069047,0.18168163208614208,0.7304296710628608,1.0
0.5784501023630092,0.4056339393435291,0.18227859006357794,0.9200213585709116,0.9889250833307216,0.4068528984080463,0.6469089632801613,0.3970678141988291,1.0
0.29253142513758057,0.8489336361994096,0.9421166994168672,0.6525406302049579,0.5131107564656389,0.03956343301209897,0.12400723073272446,0.22314333853883783,1.0
0.12345591046001303,0.16225524624340948,0.693563107448388,0.59301889351142,0.27792532933037495,0.9019748722687629,0.6964863974370231,0.030789241912744236,1.0
0.29459855296285,0.06921799885262836,0.10682312272789085,0.5721274747025344,0.13373473123549706,0.6831615643226263,0.6851304216518509,0.8839241742486931,1.0
0.1458336604436511,0.9465138142656019,0.418260894041936,0.3217305330506841,0.7813858312744297,0.1336077301994777,0.017410347957555472,0.3536978990582844,1.0
0.9024036571294369,0.07286146871758403,0.5465599004595855,0.5449580805304808,0.793613269177178,0.8041102058178758,0.7166395049819098,0.5542489815106112,1.0
0.7176630558562787,0.4759122887454833,0.6686824755464102,0.20782133782029133,0.07756924321357161,0.0004743236987115873,0.9773057599881512,0.6638051155766769,1.0
0.20939272888003746,0.210252065712361,0.657786239758879,0.5941414365519575,0.5340877246832506,0.25525318005138353,0.479878330005042,0.17853640099857127,1.0
0.0602665776800666,0.9577723488365232,0.13530269251734572,0.6494997588838873,0.9267407467049465,0.9251394570529192,0.6777704537929219,0.8485730612886405,1.0
